id_venda,data_venda,cliente,estado,cidade,produto,categoria,quantidade,valor_unitario,valor_total,responsavel
8511,2025-12-13,Cliente_235,MG,Porto Alegre,Teclado,Acessórios,2,3492.21,6984.42,Luis Gustavo de Matos dos Santos
8512,2026-01-14,Cliente_153,SP,Curitiba,Monitor,Eletrônicos,10,4099.86,40998.6,Luis Gustavo de Matos dos Santos
8513,2026-01-19,Cliente_298,RS,Rio de Janeiro,Monitor,Eletrônicos,7,4702.82,32919.74,Luis Gustavo de Matos dos Santos
8514,2025-10-12,Cliente_79,RJ,São Paulo,Monitor,Acessórios,5,1083.88,5419.4,Luis Gustavo de Matos dos Santos
8515,2025-09-01,Cliente_178,MG,Rio de Janeiro,Monitor,Acessórios,7,2722.74,19059.18,Luis Gustavo de Matos dos Santos
8516,2025-06-14,Cliente_104,PR,Porto Alegre,Notebook,Eletrônicos,6,2460.1,14760.6,Luis Gustavo de Matos dos Santos
8517,2026-02-13,Cliente_267,SP,Rio de Janeiro,Notebook,Acessórios,10,2543.78,25437.8,Luis Gustavo de Matos dos Santos
8518,2025-07-30,Cliente_213,SC,Curitiba,Teclado,Eletrônicos,10,458.73,4587.3,Luis Gustavo de Matos dos Santos
8519,2026-02-15,Cliente_277,RJ,Porto Alegre,Teclado,Eletrônicos,1,1772.29,1772.29,Luis Gustavo de Matos dos Santos
8520,2025-04-05,Cliente_125,RS,Joinville,Notebook,Eletrônicos,5,3210.93,16054.65,Luis Gustavo de Matos dos Santos
8521,2025-09-25,Cliente_97,MG,Porto Alegre,Notebook,Acessórios,3,2638.42,7915.26,Luis Gustavo de Matos dos Santos
8522,2026-01-14,Cliente_184,RJ,São Paulo,Teclado,Eletrônicos,4,635.83,2543.32,Luis Gustavo de Matos dos Santos
8523,2025-06-10,Cliente_275,SP,Joinville,Notebook,Acessórios,4,141.67,566.68,Luis Gustavo de Matos dos Santos
8524,2025-12-16,Cliente_18,PR,Curitiba,Headset,Acessórios,8,3228.79,25830.32,Luis Gustavo de Matos dos Santos
8525,2025-06-19,Cliente_233,SP,Curitiba,Headset,Acessórios,3,4306.71,12920.13,Luis Gustavo de Matos dos Santos
8526,2026-01-02,Cliente_138,PR,Belo Horizonte,Monitor,Eletrônicos,9,3276.73,29490.57,Luis Gustavo de Matos dos Santos
8527,2026-01-18,Cliente_266,RS,Curitiba,Teclado,Acessórios,4,2134.79,8539.16,Luis Gustavo de Matos dos Santos
8528,2025-07-03,Cliente_250,PR,Belo Horizonte,Monitor,Eletrônicos,9,4953.7,44583.3,Luis Gustavo de Matos dos Santos
8529,2026-02-05,Cliente_140,PR,Porto Alegre,Mouse,Acessórios,4,496.71,1986.84,Luis Gustavo de Matos dos Santos
8530,2025-05-18,Cliente_132,RS,Belo Horizonte,Mouse,Acessórios,10,555.54,5555.4,Luis Gustavo de Matos dos Santos
8531,2025-03-20,Cliente_59,SC,Curitiba,Notebook,Acessórios,5,769.42,3847.1,Luis Gustavo de Matos dos Santos
8532,2025-08-25,Cliente_58,PR,Rio de Janeiro,Monitor,Acessórios,8,398.98,3191.84,Luis Gustavo de Matos dos Santos
8533,2025-11-22,Cliente_104,SP,Rio de Janeiro,Monitor,Eletrônicos,7,1948.17,13637.19,Luis Gustavo de Matos dos Santos
8534,2026-02-12,Cliente_166,RJ,Belo Horizonte,Headset,Acessórios,7,1284.24,8989.68,Luis Gustavo de Matos dos Santos
8535,2025-04-13,Cliente_121,RS,São Paulo,Teclado,Eletrônicos,10,4525.45,45254.5,Luis Gustavo de Matos dos Santos
8536,2025-06-19,Cliente_103,RJ,Rio de Janeiro,Notebook,Eletrônicos,6,505.13,3030.78,Luis Gustavo de Matos dos Santos
8537,2025-03-25,Cliente_133,PR,São Paulo,Monitor,Eletrônicos,2,4704.6,9409.2,Luis Gustavo de Matos dos Santos
8538,2025-04-15,Cliente_129,PR,Belo Horizonte,Teclado,Eletrônicos,10,4034.07,40340.7,Luis Gustavo de Matos dos Santos
8539,2025-07-21,Cliente_271,MG,Curitiba,Mouse,Acessórios,5,4734.73,23673.65,Luis Gustavo de Matos dos Santos
8540,2025-09-19,Cliente_290,SC,Rio de Janeiro,Teclado,Eletrônicos,8,3319.32,26554.56,Luis Gustavo de Matos dos Santos
8541,2025-07-21,Cliente_45,RS,Joinville,Monitor,Eletrônicos,9,4095.69,36861.21,Luis Gustavo de Matos dos Santos
8542,2025-10-03,Cliente_243,PR,Belo Horizonte,Headset,Acessórios,10,3429.71,34297.1,Luis Gustavo de Matos dos Santos
8543,2025-07-21,Cliente_215,PR,São Paulo,Monitor,Acessórios,10,4771.27,47712.7,Luis Gustavo de Matos dos Santos
8544,2025-08-22,Cliente_30,RJ,Curitiba,Notebook,Eletrônicos,5,3625.1,18125.5,Luis Gustavo de Matos dos Santos
8545,2025-10-26,Cliente_177,RS,Joinville,Headset,Eletrônicos,2,4230.49,8460.98,Luis Gustavo de Matos dos Santos
8546,2025-07-03,Cliente_187,SP,Joinville,Headset,Eletrônicos,2,4297.09,8594.18,Luis Gustavo de Matos dos Santos
8547,2025-07-27,Cliente_7,RS,Belo Horizonte,Teclado,Eletrônicos,4,171.51,686.04,Luis Gustavo de Matos dos Santos
8548,2025-03-26,Cliente_69,MG,Belo Horizonte,Teclado,Acessórios,2,2500.44,5000.88,Luis Gustavo de Matos dos Santos
8549,2026-01-27,Cliente_12,PR,Belo Horizonte,Monitor,Acessórios,9,3364.68,30282.12,Luis Gustavo de Matos dos Santos
8550,2025-08-03,Cliente_58,SC,Curitiba,Mouse,Acessórios,5,2877.08,14385.4,Luis Gustavo de Matos dos Santos
8551,2025-08-03,Cliente_131,RJ,Curitiba,Headset,Acessórios,9,641.65,5774.85,Luis Gustavo de Matos dos Santos
8552,2025-04-20,Cliente_250,RJ,Porto Alegre,Notebook,Acessórios,10,2745.24,27452.4,Luis Gustavo de Matos dos Santos
8553,2025-08-17,Cliente_140,RJ,Joinville,Teclado,Eletrônicos,7,3905.59,27339.13,Luis Gustavo de Matos dos Santos
8554,2025-03-29,Cliente_251,RJ,Belo Horizonte,Headset,Acessórios,3,4015.41,12046.23,Luis Gustavo de Matos dos Santos
8555,2025-11-11,Cliente_263,RS,Rio de Janeiro,Teclado,Eletrônicos,2,4919.87,9839.74,Luis Gustavo de Matos dos Santos
8556,2025-03-26,Cliente_200,SC,Porto Alegre,Monitor,Eletrônicos,10,4878.24,48782.4,Luis Gustavo de Matos dos Santos
8557,2025-07-12,Cliente_152,RS,São Paulo,Headset,Eletrônicos,10,3759.02,37590.2,Luis Gustavo de Matos dos Santos
8558,2026-02-18,Cliente_252,PR,Rio de Janeiro,Headset,Eletrônicos,9,305.14,2746.26,Luis Gustavo de Matos dos Santos
8559,2026-03-07,Cliente_84,RJ,Belo Horizonte,Mouse,Acessórios,1,1925.53,1925.53,Luis Gustavo de Matos dos Santos
8560,2025-12-03,Cliente_175,RS,Belo Horizonte,Teclado,Acessórios,3,2359.92,7079.76,Luis Gustavo de Matos dos Santos
8561,2025-08-09,Cliente_146,SP,Rio de Janeiro,Monitor,Acessórios,1,3198.58,3198.58,Luis Gustavo de Matos dos Santos
8562,2025-11-17,Cliente_82,PR,Belo Horizonte,Notebook,Eletrônicos,9,4051.61,36464.49,Luis Gustavo de Matos dos Santos
8563,2026-03-05,Cliente_72,RJ,Porto Alegre,Mouse,Eletrônicos,6,197.97,1187.82,Luis Gustavo de Matos dos Santos
8564,2025-04-18,Cliente_81,SP,Porto Alegre,Teclado,Acessórios,3,1942.98,5828.94,Luis Gustavo de Matos dos Santos
8565,2026-03-16,Cliente_96,PR,São Paulo,Mouse,Eletrônicos,1,3782.27,3782.27,Luis Gustavo de Matos dos Santos
8566,2025-11-08,Cliente_201,RS,Belo Horizonte,Notebook,Acessórios,6,1509.38,9056.28,Luis Gustavo de Matos dos Santos
8567,2025-05-11,Cliente_187,SP,Rio de Janeiro,Teclado,Eletrônicos,6,474.35,2846.1,Luis Gustavo de Matos dos Santos
8568,2025-06-14,Cliente_287,RJ,Belo Horizonte,Mouse,Acessórios,2,3769.35,7538.7,Luis Gustavo de Matos dos Santos
8569,2025-09-14,Cliente_69,SC,Porto Alegre,Mouse,Acessórios,8,3363.46,26907.68,Luis Gustavo de Matos dos Santos
8570,2025-05-18,Cliente_31,SC,Rio de Janeiro,Monitor,Eletrônicos,2,2694.21,5388.42,Luis Gustavo de Matos dos Santos
8571,2025-08-09,Cliente_143,MG,Belo Horizonte,Notebook,Acessórios,5,3055.96,15279.8,Luis Gustavo de Matos dos Santos
8572,2025-10-25,Cliente_23,RJ,Joinville,Notebook,Acessórios,2,3348.31,6696.62,Luis Gustavo de Matos dos Santos
8573,2025-12-22,Cliente_69,SC,Joinville,Monitor,Eletrônicos,1,2161.39,2161.39,Luis Gustavo de Matos dos Santos
8574,2025-05-20,Cliente_283,RS,Rio de Janeiro,Headset,Acessórios,5,2911.29,14556.45,Luis Gustavo de Matos dos Santos
8575,2025-12-24,Cliente_260,MG,Curitiba,Mouse,Acessórios,1,4485.97,4485.97,Luis Gustavo de Matos dos Santos
8576,2026-02-04,Cliente_281,RJ,Curitiba,Headset,Acessórios,7,3416.26,23913.82,Luis Gustavo de Matos dos Santos
8577,2025-10-01,Cliente_236,SC,Belo Horizonte,Notebook,Acessórios,4,513.32,2053.28,Luis Gustavo de Matos dos Santos
8578,2025-11-18,Cliente_8,RJ,Belo Horizonte,Notebook,Eletrônicos,10,2713.18,27131.8,Luis Gustavo de Matos dos Santos
8579,2025-09-14,Cliente_162,RJ,Porto Alegre,Monitor,Acessórios,3,2704.59,8113.77,Luis Gustavo de Matos dos Santos
8580,2025-12-04,Cliente_229,RS,Porto Alegre,Monitor,Acessórios,8,4087.96,32703.68,Luis Gustavo de Matos dos Santos
8581,2025-09-19,Cliente_104,PR,Porto Alegre,Mouse,Eletrônicos,9,3704.59,33341.31,Luis Gustavo de Matos dos Santos
8582,2025-11-25,Cliente_57,PR,Curitiba,Headset,Eletrônicos,10,960.85,9608.5,Luis Gustavo de Matos dos Santos
8583,2025-09-04,Cliente_115,MG,São Paulo,Headset,Eletrônicos,9,1571.12,14140.08,Luis Gustavo de Matos dos Santos
8584,2025-10-27,Cliente_191,SP,São Paulo,Notebook,Eletrônicos,6,1077.77,6466.62,Luis Gustavo de Matos dos Santos
8585,2025-10-11,Cliente_285,RS,Joinville,Monitor,Acessórios,8,676.33,5410.64,Luis Gustavo de Matos dos Santos
8586,2026-01-06,Cliente_134,RS,Joinville,Notebook,Acessórios,6,1709.8,10258.8,Luis Gustavo de Matos dos Santos
8587,2025-09-29,Cliente_92,RJ,Rio de Janeiro,Teclado,Eletrônicos,3,4383.72,13151.16,Luis Gustavo de Matos dos Santos
8588,2025-06-29,Cliente_78,RS,Rio de Janeiro,Teclado,Eletrônicos,5,1109.72,5548.6,Luis Gustavo de Matos dos Santos
8589,2025-08-07,Cliente_59,MG,São Paulo,Mouse,Eletrônicos,8,3615.52,28924.16,Luis Gustavo de Matos dos Santos
8590,2025-12-31,Cliente_73,RJ,Joinville,Headset,Acessórios,2,4341.14,8682.28,Luis Gustavo de Matos dos Santos
8591,2025-03-20,Cliente_68,SP,Curitiba,Monitor,Acessórios,8,2640.19,21121.52,Luis Gustavo de Matos dos Santos
8592,2025-10-27,Cliente_292,RJ,Joinville,Headset,Acessórios,3,4722.21,14166.63,Luis Gustavo de Matos dos Santos
8593,2025-05-30,Cliente_9,PR,Curitiba,Notebook,Acessórios,2,88.86,177.72,Luis Gustavo de Matos dos Santos
8594,2025-04-07,Cliente_193,PR,Belo Horizonte,Headset,Acessórios,3,1781.72,5345.16,Luis Gustavo de Matos dos Santos
8595,2025-09-16,Cliente_199,PR,Rio de Janeiro,Mouse,Eletrônicos,7,3943.08,27601.56,Luis Gustavo de Matos dos Santos
8596,2026-01-23,Cliente_236,MG,Porto Alegre,Teclado,Acessórios,1,2212.05,2212.05,Luis Gustavo de Matos dos Santos
8597,2025-11-23,Cliente_120,PR,Joinville,Headset,Eletrônicos,6,3488.26,20929.56,Luis Gustavo de Matos dos Santos
8598,2025-10-06,Cliente_193,PR,Belo Horizonte,Headset,Acessórios,8,2151.13,17209.04,Luis Gustavo de Matos dos Santos
8599,2025-08-27,Cliente_259,RJ,Belo Horizonte,Monitor,Eletrônicos,9,1176.76,10590.84,Luis Gustavo de Matos dos Santos
8600,2025-08-13,Cliente_125,MG,São Paulo,Headset,Acessórios,2,2091.7,4183.4,Luis Gustavo de Matos dos Santos
8601,2025-07-26,Cliente_161,PR,Rio de Janeiro,Mouse,Eletrônicos,8,1416.94,11335.52,Luis Gustavo de Matos dos Santos
8602,2026-02-09,Cliente_38,RS,Joinville,Notebook,Acessórios,5,230.21,1151.05,Luis Gustavo de Matos dos Santos
8603,2025-07-05,Cliente_227,PR,São Paulo,Monitor,Acessórios,3,723.39,2170.17,Luis Gustavo de Matos dos Santos
8604,2025-09-13,Cliente_221,PR,Curitiba,Teclado,Eletrônicos,9,1151.65,10364.85,Luis Gustavo de Matos dos Santos
8605,2025-10-25,Cliente_5,SC,Rio de Janeiro,Notebook,Eletrônicos,6,4585.11,27510.66,Luis Gustavo de Matos dos Santos
8606,2025-08-24,Cliente_22,PR,Porto Alegre,Mouse,Eletrônicos,8,4460.4,35683.2,Luis Gustavo de Matos dos Santos
8607,2026-02-22,Cliente_230,RS,Porto Alegre,Headset,Eletrônicos,6,3456.74,20740.44,Luis Gustavo de Matos dos Santos
8608,2025-10-01,Cliente_163,RS,Belo Horizonte,Notebook,Eletrônicos,3,3940.53,11821.59,Luis Gustavo de Matos dos Santos
8609,2025-03-30,Cliente_70,SC,São Paulo,Teclado,Eletrônicos,7,2596.08,18172.56,Luis Gustavo de Matos dos Santos
8610,2025-06-26,Cliente_5,SC,Porto Alegre,Notebook,Acessórios,8,337.76,2702.08,Luis Gustavo de Matos dos Santos
8611,2025-04-12,Cliente_79,RS,Belo Horizonte,Monitor,Acessórios,1,115.46,115.46,Luis Gustavo de Matos dos Santos
8612,2025-04-22,Cliente_59,SP,São Paulo,Teclado,Acessórios,2,2769.99,5539.98,Luis Gustavo de Matos dos Santos
8613,2025-11-25,Cliente_97,RS,Rio de Janeiro,Mouse,Acessórios,7,1027.27,7190.89,Luis Gustavo de Matos dos Santos
8614,2025-08-05,Cliente_61,SC,Porto Alegre,Mouse,Acessórios,4,2399.49,9597.96,Luis Gustavo de Matos dos Santos
8615,2026-02-20,Cliente_64,PR,Porto Alegre,Notebook,Acessórios,8,4356.1,34848.8,Luis Gustavo de Matos dos Santos
8616,2025-10-19,Cliente_216,SP,Rio de Janeiro,Headset,Eletrônicos,10,2422.59,24225.9,Luis Gustavo de Matos dos Santos
8617,2025-05-22,Cliente_42,RJ,Joinville,Notebook,Eletrônicos,7,1514.08,10598.56,Luis Gustavo de Matos dos Santos
8618,2026-03-05,Cliente_18,SC,Rio de Janeiro,Notebook,Acessórios,6,4686.75,28120.5,Luis Gustavo de Matos dos Santos
8619,2026-01-03,Cliente_80,RS,Curitiba,Mouse,Acessórios,6,1793.7,10762.2,Luis Gustavo de Matos dos Santos
8620,2026-02-21,Cliente_94,SC,Curitiba,Notebook,Acessórios,9,1498.09,13482.81,Luis Gustavo de Matos dos Santos
8621,2025-12-21,Cliente_144,RS,São Paulo,Notebook,Acessórios,6,4839.82,29038.92,Luis Gustavo de Matos dos Santos
8622,2025-04-02,Cliente_200,PR,Porto Alegre,Teclado,Acessórios,5,3098.77,15493.85,Luis Gustavo de Matos dos Santos
8623,2026-03-02,Cliente_212,SC,Curitiba,Notebook,Acessórios,4,4311.99,17247.96,Luis Gustavo de Matos dos Santos
8624,2025-06-29,Cliente_127,PR,Joinville,Mouse,Acessórios,9,4606.56,41459.04,Luis Gustavo de Matos dos Santos
8625,2025-11-12,Cliente_65,SC,São Paulo,Headset,Acessórios,10,1745.0,17450.0,Luis Gustavo de Matos dos Santos
8626,2025-10-13,Cliente_138,PR,Porto Alegre,Monitor,Eletrônicos,6,1325.76,7954.56,Luis Gustavo de Matos dos Santos
8627,2025-10-17,Cliente_62,SC,Porto Alegre,Monitor,Acessórios,9,4594.71,41352.39,Luis Gustavo de Matos dos Santos
8628,2025-12-10,Cliente_43,RJ,Rio de Janeiro,Teclado,Eletrônicos,3,4903.35,14710.05,Luis Gustavo de Matos dos Santos
8629,2025-07-10,Cliente_167,RS,Rio de Janeiro,Headset,Acessórios,6,3834.1,23004.6,Luis Gustavo de Matos dos Santos
8630,2025-09-04,Cliente_243,RS,Rio de Janeiro,Headset,Acessórios,9,4720.28,42482.52,Luis Gustavo de Matos dos Santos
8631,2026-03-05,Cliente_269,PR,Porto Alegre,Monitor,Acessórios,10,1344.66,13446.6,Luis Gustavo de Matos dos Santos
8632,2025-06-30,Cliente_138,MG,Rio de Janeiro,Teclado,Acessórios,3,2052.1,6156.3,Luis Gustavo de Matos dos Santos
8633,2026-02-21,Cliente_274,SP,Rio de Janeiro,Mouse,Eletrônicos,3,1476.45,4429.35,Luis Gustavo de Matos dos Santos
8634,2025-12-01,Cliente_91,PR,Joinville,Monitor,Acessórios,7,4102.28,28715.96,Luis Gustavo de Matos dos Santos
8635,2025-05-16,Cliente_14,MG,Joinville,Monitor,Acessórios,5,357.62,1788.1,Luis Gustavo de Matos dos Santos
8636,2025-08-25,Cliente_231,MG,Joinville,Monitor,Eletrônicos,4,4555.09,18220.36,Luis Gustavo de Matos dos Santos
8637,2026-01-02,Cliente_81,RJ,Curitiba,Notebook,Acessórios,7,2185.3,15297.1,Luis Gustavo de Matos dos Santos
8638,2026-01-12,Cliente_228,RS,Porto Alegre,Notebook,Acessórios,1,271.47,271.47,Luis Gustavo de Matos dos Santos
8639,2025-09-10,Cliente_73,RJ,Curitiba,Teclado,Eletrônicos,8,1341.94,10735.52,Luis Gustavo de Matos dos Santos
8640,2025-07-30,Cliente_92,SC,Curitiba,Headset,Eletrônicos,6,1174.43,7046.58,Luis Gustavo de Matos dos Santos
8641,2025-12-05,Cliente_259,RJ,Belo Horizonte,Monitor,Eletrônicos,2,1117.6,2235.2,Luis Gustavo de Matos dos Santos
8642,2026-02-06,Cliente_91,RJ,Belo Horizonte,Teclado,Acessórios,8,2477.55,19820.4,Luis Gustavo de Matos dos Santos
8643,2025-10-11,Cliente_158,MG,Porto Alegre,Monitor,Acessórios,5,4906.75,24533.75,Luis Gustavo de Matos dos Santos
8644,2025-07-16,Cliente_298,RJ,São Paulo,Mouse,Acessórios,1,2814.56,2814.56,Luis Gustavo de Matos dos Santos
8645,2026-02-24,Cliente_117,SC,Curitiba,Notebook,Acessórios,10,3023.55,30235.5,Luis Gustavo de Matos dos Santos
8646,2025-11-17,Cliente_244,SC,Joinville,Teclado,Acessórios,8,1337.03,10696.24,Luis Gustavo de Matos dos Santos
8647,2026-02-09,Cliente_191,RJ,Curitiba,Teclado,Acessórios,3,3458.43,10375.29,Luis Gustavo de Matos dos Santos
8648,2025-03-23,Cliente_223,RJ,Porto Alegre,Monitor,Eletrônicos,1,2618.34,2618.34,Luis Gustavo de Matos dos Santos
8649,2026-03-01,Cliente_203,RS,Rio de Janeiro,Monitor,Acessórios,4,4619.68,18478.72,Luis Gustavo de Matos dos Santos
8650,2025-12-11,Cliente_288,SC,Joinville,Mouse,Acessórios,9,917.27,8255.43,Luis Gustavo de Matos dos Santos
8651,2025-05-09,Cliente_100,SC,Joinville,Headset,Eletrônicos,5,929.3,4646.5,Luis Gustavo de Matos dos Santos
8652,2025-04-29,Cliente_104,PR,Porto Alegre,Teclado,Eletrônicos,2,266.96,533.92,Luis Gustavo de Matos dos Santos
8653,2025-04-22,Cliente_207,RJ,Rio de Janeiro,Monitor,Acessórios,7,2815.92,19711.44,Luis Gustavo de Matos dos Santos
8654,2025-11-25,Cliente_172,PR,Rio de Janeiro,Monitor,Eletrônicos,3,2033.26,6099.78,Luis Gustavo de Matos dos Santos
8655,2025-04-13,Cliente_148,RS,Joinville,Headset,Eletrônicos,9,1418.73,12768.57,Luis Gustavo de Matos dos Santos
8656,2025-08-01,Cliente_204,MG,São Paulo,Teclado,Acessórios,9,4437.11,39933.99,Luis Gustavo de Matos dos Santos
8657,2025-09-04,Cliente_125,PR,Joinville,Notebook,Acessórios,9,195.2,1756.8,Luis Gustavo de Matos dos Santos
8658,2026-01-17,Cliente_102,RJ,Curitiba,Mouse,Acessórios,1,1565.13,1565.13,Luis Gustavo de Matos dos Santos
8659,2026-01-16,Cliente_136,MG,Rio de Janeiro,Teclado,Eletrônicos,8,3497.9,27983.2,Luis Gustavo de Matos dos Santos
8660,2025-05-24,Cliente_251,SP,Curitiba,Mouse,Eletrônicos,7,777.21,5440.47,Luis Gustavo de Matos dos Santos
8661,2025-09-17,Cliente_192,SC,Rio de Janeiro,Teclado,Eletrônicos,6,2153.2,12919.2,Luis Gustavo de Matos dos Santos
8662,2026-01-04,Cliente_16,SP,Porto Alegre,Monitor,Eletrônicos,4,4920.54,19682.16,Luis Gustavo de Matos dos Santos
8663,2026-03-02,Cliente_104,RS,Porto Alegre,Notebook,Acessórios,7,400.16,2801.12,Luis Gustavo de Matos dos Santos
8664,2025-05-08,Cliente_154,RS,Rio de Janeiro,Mouse,Acessórios,9,4641.62,41774.58,Luis Gustavo de Matos dos Santos
8665,2025-04-13,Cliente_191,RS,Porto Alegre,Headset,Acessórios,4,4183.29,16733.16,Luis Gustavo de Matos dos Santos
8666,2025-07-15,Cliente_267,SC,Curitiba,Teclado,Eletrônicos,6,2633.98,15803.88,Luis Gustavo de Matos dos Santos
8667,2025-12-27,Cliente_228,PR,São Paulo,Notebook,Acessórios,3,2443.6,7330.8,Luis Gustavo de Matos dos Santos
8668,2026-01-13,Cliente_43,PR,São Paulo,Notebook,Eletrônicos,3,1314.67,3944.01,Luis Gustavo de Matos dos Santos
8669,2026-03-12,Cliente_225,SC,Rio de Janeiro,Monitor,Eletrônicos,10,3423.67,34236.7,Luis Gustavo de Matos dos Santos
8670,2025-09-10,Cliente_74,SC,Belo Horizonte,Teclado,Eletrônicos,7,515.04,3605.28,Luis Gustavo de Matos dos Santos
8671,2025-07-20,Cliente_69,PR,Porto Alegre,Monitor,Acessórios,5,697.48,3487.4,Luis Gustavo de Matos dos Santos
8672,2025-12-09,Cliente_196,PR,Rio de Janeiro,Monitor,Acessórios,10,2281.69,22816.9,Luis Gustavo de Matos dos Santos
8673,2025-09-28,Cliente_245,SP,São Paulo,Monitor,Eletrônicos,5,54.19,270.95,Luis Gustavo de Matos dos Santos
8674,2025-10-20,Cliente_283,MG,São Paulo,Headset,Acessórios,2,3188.03,6376.06,Luis Gustavo de Matos dos Santos
8675,2025-10-22,Cliente_251,SP,Joinville,Notebook,Eletrônicos,8,4855.74,38845.92,Luis Gustavo de Matos dos Santos
8676,2025-05-08,Cliente_32,MG,Rio de Janeiro,Headset,Eletrônicos,3,2308.12,6924.36,Luis Gustavo de Matos dos Santos
8677,2025-05-13,Cliente_299,PR,Porto Alegre,Teclado,Acessórios,3,325.45,976.35,Luis Gustavo de Matos dos Santos
8678,2025-07-13,Cliente_11,SC,Belo Horizonte,Monitor,Acessórios,4,4096.09,16384.36,Luis Gustavo de Matos dos Santos
8679,2025-08-01,Cliente_153,RJ,Porto Alegre,Monitor,Eletrônicos,8,375.94,3007.52,Luis Gustavo de Matos dos Santos
8680,2025-07-29,Cliente_234,SC,Joinville,Teclado,Acessórios,7,1178.52,8249.64,Luis Gustavo de Matos dos Santos
8681,2025-12-05,Cliente_175,RJ,Joinville,Notebook,Eletrônicos,6,1277.14,7662.84,Luis Gustavo de Matos dos Santos
8682,2025-10-01,Cliente_26,RS,São Paulo,Mouse,Eletrônicos,6,2596.29,15577.74,Luis Gustavo de Matos dos Santos
8683,2025-08-04,Cliente_163,MG,Joinville,Notebook,Acessórios,1,456.77,456.77,Luis Gustavo de Matos dos Santos
8684,2026-01-04,Cliente_84,RS,Porto Alegre,Mouse,Eletrônicos,8,2054.0,16432.0,Luis Gustavo de Matos dos Santos
8685,2026-02-07,Cliente_77,RJ,Porto Alegre,Mouse,Eletrônicos,2,349.04,698.08,Luis Gustavo de Matos dos Santos
8686,2025-08-21,Cliente_237,PR,São Paulo,Notebook,Eletrônicos,5,2904.84,14524.2,Luis Gustavo de Matos dos Santos
8687,2025-11-13,Cliente_14,PR,Rio de Janeiro,Monitor,Acessórios,1,1190.75,1190.75,Luis Gustavo de Matos dos Santos
8688,2025-04-09,Cliente_261,SP,Belo Horizonte,Headset,Eletrônicos,8,285.31,2282.48,Luis Gustavo de Matos dos Santos
8689,2026-01-23,Cliente_230,RJ,Rio de Janeiro,Teclado,Acessórios,1,2298.98,2298.98,Luis Gustavo de Matos dos Santos
8690,2026-03-09,Cliente_210,RJ,Belo Horizonte,Mouse,Acessórios,2,163.26,326.52,Luis Gustavo de Matos dos Santos
8691,2025-04-13,Cliente_26,MG,São Paulo,Mouse,Eletrônicos,7,788.52,5519.64,Luis Gustavo de Matos dos Santos
8692,2025-07-11,Cliente_110,RJ,Joinville,Teclado,Acessórios,7,2531.89,17723.23,Luis Gustavo de Matos dos Santos
8693,2026-01-07,Cliente_113,RJ,Porto Alegre,Monitor,Acessórios,8,252.96,2023.68,Luis Gustavo de Matos dos Santos
8694,2025-05-29,Cliente_280,SC,Curitiba,Headset,Acessórios,5,821.68,4108.4,Luis Gustavo de Matos dos Santos
8695,2026-02-20,Cliente_286,MG,Porto Alegre,Monitor,Acessórios,8,3996.38,31971.04,Luis Gustavo de Matos dos Santos
8696,2026-03-17,Cliente_26,MG,Belo Horizonte,Teclado,Eletrônicos,5,831.47,4157.35,Luis Gustavo de Matos dos Santos
8697,2025-07-06,Cliente_29,RJ,Joinville,Monitor,Eletrônicos,2,3065.44,6130.88,Luis Gustavo de Matos dos Santos
8698,2025-04-15,Cliente_133,SC,Joinville,Mouse,Acessórios,4,1040.32,4161.28,Luis Gustavo de Matos dos Santos
8699,2025-09-04,Cliente_151,SP,São Paulo,Headset,Acessórios,1,2294.33,2294.33,Luis Gustavo de Matos dos Santos
8700,2025-06-21,Cliente_51,PR,São Paulo,Notebook,Eletrônicos,1,3885.79,3885.79,Luis Gustavo de Matos dos Santos
8701,2026-02-05,Cliente_149,RS,Belo Horizonte,Monitor,Eletrônicos,7,2664.05,18648.35,Luis Gustavo de Matos dos Santos
8702,2025-11-15,Cliente_298,PR,Curitiba,Monitor,Eletrônicos,7,2708.13,18956.91,Luis Gustavo de Matos dos Santos
8703,2025-07-07,Cliente_194,RJ,Rio de Janeiro,Monitor,Acessórios,7,4229.61,29607.27,Luis Gustavo de Matos dos Santos
8704,2026-03-01,Cliente_24,PR,Belo Horizonte,Monitor,Acessórios,3,432.15,1296.45,Luis Gustavo de Matos dos Santos
8705,2025-09-20,Cliente_262,PR,Belo Horizonte,Monitor,Eletrônicos,7,1419.48,9936.36,Luis Gustavo de Matos dos Santos
8706,2025-12-14,Cliente_115,MG,Belo Horizonte,Teclado,Acessórios,9,3876.61,34889.49,Luis Gustavo de Matos dos Santos
8707,2025-05-18,Cliente_43,SC,Belo Horizonte,Monitor,Acessórios,9,1648.45,14836.05,Luis Gustavo de Matos dos Santos
8708,2025-07-02,Cliente_169,MG,Belo Horizonte,Headset,Eletrônicos,1,1235.7,1235.7,Luis Gustavo de Matos dos Santos
8709,2025-12-27,Cliente_7,SP,São Paulo,Headset,Acessórios,9,4663.14,41968.26,Luis Gustavo de Matos dos Santos
8710,2025-08-04,Cliente_266,RS,Joinville,Teclado,Eletrônicos,1,1222.29,1222.29,Luis Gustavo de Matos dos Santos
8711,2025-07-29,Cliente_287,PR,Joinville,Teclado,Eletrônicos,4,3187.31,12749.24,Luis Gustavo de Matos dos Santos
